id,yield
17719,7803.709266651514
17720,7268.433420463402
17721,5934.926534994213
17722,7582.905602750562
17723,4433.767347309805
17724,6113.614005986647
17725,6898.189916671714
17726,6305.322427722683
17727,5937.466421030002
17728,6563.461927503391
17729,6637.579072539818
17730,7815.714522071366
17731,3814.794117952196
17732,7523.609247561869
17733,7105.687125158857
17734,4232.505217929215
17735,6849.133343536126
17736,6883.033197546314
17737,6024.795305467129
17738,7035.8367511030665
17739,6478.265632560699
17740,6730.100082121874
17741,6833.903109754074
17742,6980.310059227489
17743,6588.531471821558
17744,7357.622551276005
17745,4282.443595944516
17746,5341.695448970497
17747,5340.41481070066
17748,5339.872489306143
17749,4264.603185602366
17750,7185.577836745935
17751,6921.31261181991
17752,4333.075752163232
17753,5490.677284310456
17754,6869.415135712382
17755,6563.851856752396
17756,6682.846237932572
17757,4893.114983432742
17758,7361.688225643823
17759,6528.239121267674
17760,5648.503128421819
17761,7376.5366526133075
17762,6803.344350848973
17763,6674.906291091817
17764,4666.3071515324955
17765,7855.890901768314
17766,5792.622470512057
17767,7714.025599077098
17768,6271.67023357361
17769,6306.648313635418
17770,5655.055703133834
17771,6752.712521963753
17772,6546.666771289937
17773,5308.69099038153
17774,6799.376177904705
17775,7857.266885921669
17776,5930.241173321541
17777,7213.774045111279
17778,4546.055693073407
17779,5920.463725373572
17780,6356.217456579497
17781,7339.987384624903
17782,7679.718608324654
17783,7219.657566018303
17784,5796.877831787331
17785,6749.0710583137725
17786,7086.0590971500305
17787,5013.353601656924
17788,7550.539688596237
17789,7124.937059645161
17790,4223.792094872437
17791,7540.245242387495
17792,4085.621047341568
17793,8194.369989067449
17794,5563.313288275396
17795,5598.711901770753
17796,7714.956417482822
17797,6555.6144355554225
17798,7668.11445301113
17799,6142.260085672614
17800,6613.506929461279
17801,4789.080585556896
17802,7272.522298088047
17803,3936.2822689660534
17804,2618.0615017644245
17805,7042.643663572897
17806,3918.8840645778714
17807,6797.969061806211
17808,5344.141209842253
17809,6599.89545009983
17810,6521.92702801009
17811,6770.860673046949
17812,5058.048834864046
17813,5309.107628965025
17814,5482.631546412542
17815,4831.018791023265
17816,7941.127531586681
17817,6554.671863387213
17818,6917.264018669218
17819,7358.270319438309
17820,7693.3264734568165
17821,5311.373591383753
17822,6545.605983964888
17823,5727.42936045081
17824,7225.819909416785
17825,5821.497039639031
17826,6131.477331662684
17827,5286.289418104388
17828,6545.081986557683
17829,5097.793969645873
17830,6581.735346004655
17831,6113.407228731255
17832,5731.172535247374
17833,7245.402335718211
17834,5165.6174118423805
17835,6995.676147103145
17836,7777.895300104729
17837,6528.24385339768
17838,7485.805451597883
17839,4146.94099761566
17840,6161.59506385176
17841,6761.011497682305
17842,5807.692410573465
17843,6285.186221732332
17844,5769.50260261999
17845,7297.974780287647
17846,7563.571900893656
17847,5188.769673027189
17848,4654.826218489332
17849,5549.613493907238
17850,6225.803120069893
17851,7906.03480355461
17852,7416.094844332927
17853,7198.246378098852
17854,6009.042728524638
17855,7486.357035573181
17856,4360.678262539868
17857,6899.31172585328
17858,4259.777509015031
17859,6584.901248727554
17860,5258.580489756976
17861,6991.18364990011
17862,4302.568115042709
17863,7819.771576235316
17864,4926.36500134138
17865,7238.0225512723655
17866,5570.61700025074
17867,7892.05703335024
17868,7697.651187793455
17869,5445.765186028208
17870,5529.498038080302
17871,5212.426345219864
17872,6106.665532746962
17873,7707.192819454685
17874,3619.633664187587
17875,1964.7044155573817
17876,6723.095496010888
17877,5813.814509973829
17878,6340.1703189384625
17879,7522.812372591479
17880,5324.67136398174
17881,5697.289765565865
17882,7165.133862511754
17883,6911.161443445533
17884,6942.293363644449
17885,5791.4190869783715
17886,6573.261804349582
17887,8160.9194850046015
17888,5886.305595920267
17889,6396.406982361319
17890,6712.022998604193
17891,6625.22776379998
17892,5778.739370621865
17893,5891.842175917389
17894,6565.203669682198
17895,6782.644644094806
17896,5978.581619590401
17897,4363.936300230698
17898,6148.055568295513
17899,4381.195732529008
17900,6254.571125663462
17901,7280.306691591875
17902,6919.607006911622
17903,5657.081147104254
17904,4619.0653542136915
17905,6542.214643934574
17906,7123.634830186127
17907,4347.821621532255
17908,7188.072723745421
17909,7518.179190730907
17910,5582.97728199607
17911,7311.111757233072
17912,5700.018187157774
17913,5059.073495225972
17914,5839.261439788436
17915,5902.601735767753
17916,6361.816370552147
17917,6338.90066637549
17918,5275.544603318054
17919,3598.0012294311173
17920,7503.636450953202
17921,4377.11480810459
17922,5476.055564931543
17923,7659.944790629937
17924,7272.555364777962
17925,4172.666173470868
17926,6679.386106701965
17927,6445.992890386752
17928,5750.693815625927
17929,6634.13484036005
17930,4482.405181749107
17931,6825.25626072163
17932,4413.28781519569
17933,7367.942954193102
17934,7537.342152090653
17935,7556.113303956236
17936,6697.0834932297075
17937,6080.985840103118
17938,5905.521440873248
17939,2912.7883747521405
17940,5464.029002330421
17941,7174.292526348823
17942,5420.560929138688
17943,5299.154041402104
17944,3085.034761954724
17945,3097.3204729998897
17946,4200.135309800503
17947,5590.5915878378655
17948,7629.837949306229
17949,7546.952756571935
17950,5509.59000469344
17951,8259.483937209163
17952,5088.43195159143
17953,6917.072712791176
17954,6585.849311720469
17955,5573.36271586542
17956,6989.81322693628
17957,5334.961531121191
17958,5641.934589678388
17959,5985.025223610299
17960,5838.435889491798
17961,4581.558502395922
17962,7226.337354296529
17963,7295.007042456072
17964,5307.360649414899
17965,6672.324826980701
17966,4141.586510917823
17967,7806.395851226023
17968,6313.173572146751
17969,5621.918607492802
17970,6828.079261218125
17971,7585.537941865754
17972,6044.201607897678
17973,4498.997103194109
17974,5114.770896599663
17975,4041.2838622710633
17976,4460.663107770308
17977,7753.430416446975
17978,5345.518663920724
17979,5058.9199672140585
17980,4830.974583206098
17981,6237.911907288165
17982,5685.352035466361
17983,4285.07931157396
17984,7524.8267206441715
17985,7070.350200208517
17986,6275.302391814386
17987,6214.8212145990265
17988,5145.0245593878635
17989,5225.844562564425
17990,6003.592375145794
17991,4539.313050480893
17992,6475.618013358164
17993,5573.1795303048775
17994,6926.147220017139
17995,6677.5427539717875
17996,4514.933748004925
17997,5839.087453250666
17998,7266.500346043259
17999,3908.1281056191497
18000,6808.917640693255
18001,4134.171170554351
18002,3354.636005287758
18003,6785.328486384284
18004,4128.333683661867
18005,16105.991081342008
18006,5762.012114611368
18007,3090.998661061756
18008,4637.016647887372
18009,7236.203544361249
18010,4313.967184082976
18011,3499.9711378621964
18012,3476.616576643524
18013,6774.495277618291
18014,7363.928673371776
18015,4102.168742556789
18016,6525.586387541657
18017,7879.545252858481
18018,4783.6881555600285
18019,4695.037364545051
18020,5817.131432760981
18021,3899.2062319019083
18022,6205.925699729001
18023,7044.1978333622465
18024,5235.197780449818
18025,5278.0331690120875
18026,5704.859277035467
18027,7135.482804152132
18028,4376.594832741985
18029,6447.847447429788
18030,7254.907571460446
18031,7583.758671529453
18032,5525.515104740641
18033,6506.018992091476
18034,5392.908654642806
18035,7000.573729840439
18036,7792.364850092068
18037,7810.666701947079
18038,6880.412479743201
18039,6570.113485825379
18040,6474.669806768567
18041,7138.914172001537
18042,6306.011808448617
18043,5664.83042680564
18044,5600.597847442202
18045,4536.058079495485
18046,5328.1661505594475
18047,3936.24150879448
18048,5680.272016467434
18049,5681.238347639867
18050,4057.3906577173316
18051,6705.281338818834
18052,5034.6095798375445
18053,4869.338279452091
18054,5432.320368806018
18055,7866.971497663663
18056,6062.828343201383
18057,6156.476606089449
18058,5415.682145119126
18059,6901.097944459614
18060,3667.5089691223466
18061,6537.446448355494
18062,5215.082903237296
18063,6484.238227974205
18064,7830.434001953401
18065,7680.020057505624
18066,7052.99782996487
18067,3268.41362024341
18068,5934.91882995083
18069,7468.512486955877
18070,5718.036738890574
18071,7011.211588269148
18072,5731.471448524917
18073,6110.950674716654
18074,4896.070066608381
18075,6686.51546835527
18076,4270.3578052733565
18077,6024.49832876093
18078,5224.521644941678
18079,8168.197829145642
18080,6764.671735747429
18081,4031.185550112043
18082,7873.19343180594
18083,5122.804671075364
18084,8232.843050403008
18085,4238.558173137913
18086,3994.2343971393857
18087,8346.11874769886
18088,4470.733613310096
18089,7054.9609084811045
18090,5063.33566080302
18091,7268.459927697154
18092,6907.020644687046
18093,4779.798896702559
18094,3758.59282508382
18095,3546.816443361502
18096,4027.1407140546507
18097,4829.589641595665
18098,6357.222080100881
18099,7770.958308037327
18100,5240.382857105075
18101,5998.633160576022
18102,6916.626017202805
18103,3560.6644897011283
18104,7942.068908888931
18105,5379.609959502939
18106,7057.255881404422
18107,5358.584866246635
18108,6062.802058191415
18109,5233.858535050058
18110,6403.47472218831
18111,6771.982319933602
18112,7244.843309860594
18113,4406.167419941549
18114,7901.962729274019
18115,4501.344068239121
18116,7824.610268836989
18117,5229.104505458255
18118,7691.025054668289
18119,5575.776462832525
18120,5595.331450104876
18121,6642.403700715304
18122,4643.617745722575
18123,7312.44926205325
18124,6057.046345859257
18125,5885.963605727882
18126,4942.136178805019
18127,4781.150339844206
18128,6704.41222712075
18129,3681.8866262257266
18130,4986.721251252128
18131,7754.07543464591
18132,7507.954427777107
18133,5418.781884761667
18134,6610.294667931639
18135,6700.484358891049
18136,7459.362817786599
18137,5358.631831633936
18138,3430.976588620836
18139,6465.779707450062
18140,5121.778058175229
18141,6752.292785767512
18142,7375.900208105784
18143,4777.285088923064
18144,6381.873017821135
18145,6499.168615906037
18146,5409.7627036389085
18147,6194.16696561597
18148,5190.286503509886
18149,6232.372332623936
18150,7402.7460915875545
18151,4875.188874902096
18152,6586.929857722498
18153,6862.135102676519
18154,4043.056632553158
18155,7707.76613932475
18156,7061.560061917742
18157,5047.811165970641
18158,5645.3215177884495
18159,6657.688793080757
18160,7700.442363023614
18161,6453.915567814836
18162,6379.791223532121
18163,4841.369081238986
18164,6797.891932668084
18165,3996.578309757099
18166,4598.036564599726
18167,7497.022168243704
18168,8089.869583060097
18169,5657.888161578007
18170,5622.363997722057
18171,7364.354170978908
18172,6085.86274059722
18173,4184.464207236385
18174,7884.892325898589
18175,5472.748642235771
18176,7456.648816819016
18177,7885.992343108612
18178,5743.545381016292
18179,5840.924039760368
18180,8059.569542355726
18181,7422.823276491729
18182,7204.642920931665
18183,6001.6931227716495
18184,7158.799940516105
18185,7201.088881818527
18186,3536.7662564032626
18187,7788.93323368974
18188,6205.241881252006
18189,5438.504944714078
18190,3409.7266585369957
18191,6684.324667406516
18192,6278.131465450227
18193,4728.130071797933
18194,7981.506271308707
18195,5649.512630891383
18196,6195.875814770863
18197,6301.027493469105
18198,6289.489527960311
18199,7729.474565383922
18200,8005.600509128696
18201,5630.913585311111
18202,5582.124622248053
18203,8176.379559418747
18204,5090.885218704832
18205,3403.2979167445765
18206,8016.536946477432
18207,6992.752894282574
18208,6830.322587512116
18209,6160.218369228268
18210,6234.1722327928865
18211,5985.14517241274
18212,4472.832201158002
18213,4689.280334596009
18214,6720.309580652991
18215,4354.722705076973
18216,5671.263813950606
18217,7150.402623198761
18218,6136.494452772837
18219,6109.239106337586
18220,3739.401862379867
18221,7909.723205433576
18222,6123.175709032033
18223,4666.86443716536
18224,6951.25387231588
18225,5205.973167596709
18226,6173.732401891664
18227,4440.062544540682
18228,5393.578716747941
18229,5645.038203298832
18230,6539.637059474068
18231,5871.234910831423
18232,4204.641584082799
18233,7416.894502948271
18234,7251.60590232504
18235,5098.60333176258
18236,7148.689250235734
18237,3470.774031068663
18238,5470.862238755224
18239,5596.322193155639
18240,5677.404835028633
18241,4670.674844190038
18242,6312.494855019904
18243,4238.540430117017
18244,5299.470535860651
18245,5028.016121029675
18246,6807.008318561218
18247,4415.362476766499
18248,5260.546081269624
18249,4889.146104485674
18250,6963.661644271786
18251,6304.615910830036
18252,6941.491902896594
18253,6902.086903762689
18254,4192.37145863628
18255,8150.006850955046
18256,6478.048914221819
18257,7493.608478397626
18258,6553.103238827121
18259,7142.765344757868
18260,7218.919977495408
18261,5345.216570859275
18262,5215.113283622445
18263,6804.209300783996
18264,4911.85198751681
18265,4958.677865372895
18266,4580.618317829036
18267,6282.999659010224
18268,7051.407428542263
18269,8039.8462365533605
18270,5420.679524877278
18271,6036.043318230129
18272,5607.997957694524
18273,6444.777970022784
18274,5442.143090445509
18275,6925.363247384739
18276,4185.906852088249
18277,7034.926850722101
18278,7463.134509487955
18279,7151.953471252231
18280,5927.682378429103
18281,4103.105516731419
18282,8113.385631029465
18283,7797.758312322886
18284,5355.782155727876
18285,6749.101177129351
18286,8084.871760183503
18287,6167.653671410352
18288,7499.634141958183
18289,7677.060618344527
18290,7568.07524893433
18291,4831.608355462312
18292,8150.980093847526
18293,6980.749880415626
18294,6126.211120518483
18295,4548.183709300088
18296,6384.385492538744
18297,6857.782824164456
18298,6956.515839570857
18299,3868.785202809312
18300,7323.6626134370035
18301,5186.823665834096
18302,5849.9040071512845
18303,5248.1235597766845
18304,6925.915318530533
18305,5712.724594514271
18306,6204.523962139404
18307,3206.8110549779763
18308,5398.434884772554
18309,4672.456605965206
18310,5027.312820880611
18311,7769.626961999509
18312,5321.942380755318
18313,6217.492460973007
18314,6636.317934641689
18315,7550.331842315078
18316,4589.142486073293
18317,6175.257139033513
18318,8212.614975689756
18319,4657.471928492187
18320,7040.441593031153
18321,5158.4713209478405
18322,6821.263190626827
18323,5496.284228292611
18324,7425.0790253974965
18325,5249.749637631703
18326,7263.076999957772
18327,7823.698477042997
18328,8201.803109052256
18329,4598.322169790922
18330,5681.7456293549985
18331,3720.1478143058857
18332,7072.842206814463
18333,5149.9556259566525
18334,7146.324720013536
18335,4735.901813512277
18336,7300.580612357078
18337,7396.741510199591
18338,5699.9072732785025
18339,2994.197114126231
18340,5177.443991308975
18341,5871.863749030363
18342,5879.0127658652755
18343,3373.745672869313
18344,7120.296086214075
18345,4357.593902260081
18346,6080.421449012481
18347,3887.584119706021
18348,6143.997874230366
18349,6035.91305850485
18350,7230.521536555505
18351,7227.449542950788
18352,7894.104008037956
18353,5807.028502406558
18354,4552.402807958106
18355,4090.421049439199
18356,5798.512534503101
18357,5764.862285107405
18358,5578.288074251394
18359,6613.790271373737
18360,3966.495437392479
18361,3666.3963878662457
18362,4544.19855709406
18363,5676.054897240324
18364,6201.9426015245745
18365,7113.046371209073
18366,5502.192499969072
18367,5720.652315338566
18368,7200.518992145876
18369,5252.797193236173
18370,5613.441676056137
18371,5957.56527562179
18372,7950.763780945468
18373,7140.650337312189
18374,5257.575312024408
18375,6960.101070004547
18376,4397.184224881527
18377,6984.737293086997
18378,5148.705963457297
18379,7146.290255750819
18380,6007.228264037791
18381,6408.596746626095
18382,6222.828954882891
18383,7116.055852156543
18384,6959.266641624988
18385,5208.101521283488
18386,5224.213918319778
18387,3829.116373511274
18388,6621.1593084300985
18389,4838.232767119728
18390,6216.1306105149915
18391,5928.264652462569
18392,5181.8600535180385
18393,7305.129195004913
18394,5619.938029900556
18395,3132.0950955089406
18396,4463.521757506806
18397,4058.0779904052347
18398,4378.347449100623
18399,6222.962311169425
18400,6509.594396335848
18401,3890.625245126691
18402,5762.249170468616
18403,5329.843003070153
18404,8041.054923491831
18405,5151.582679465371
18406,7972.368003160283
18407,6486.713194979915
18408,6575.382649417106
18409,5750.449810287848
18410,7016.2711061098835
18411,6423.646827690599
18412,7184.920211588307
18413,6111.246478106206
18414,7432.274748989829
18415,7363.666047745911
18416,7305.944735158756
18417,4862.132202470394
18418,5686.857890194988
18419,5817.128142212636
18420,6817.95153363522
18421,6102.8562585855925
18422,6815.866119842844
18423,6154.50771029295
18424,4293.550730570662
18425,6632.935438041774
18426,6779.639223192789
18427,7317.768686395853
18428,6525.634725119569
18429,6830.3598123883785
18430,6755.981384566937
18431,5439.27759428099
18432,5377.490880540118
18433,6802.7387109456495
18434,5334.653171337233
18435,6367.06787109392
18436,5887.267583167723
18437,5730.24267555035
18438,5737.796387893662
18439,5558.414630016168
18440,6207.448901055119
18441,5491.488029309783
18442,6955.760601430369
18443,6402.478416758879
18444,7031.020558187565
18445,4794.277598196534
18446,4558.0146636767695
18447,6548.371474759578
18448,6387.632408840016
18449,7524.315189341914
18450,7994.877926484849
18451,7772.231573007748
18452,6452.095876252062
18453,8204.21085030411
18454,7214.7169529643215
18455,4085.6651187535986
18456,5305.262923706439
18457,4681.39564147977
18458,6931.557734426249
18459,6429.219986004242
18460,7214.3858709843
18461,7104.521737072352
18462,4074.4030084796277
18463,7223.908549731399
18464,4487.792989812655
18465,5438.9460374771015
18466,5551.153593718628
18467,4951.2065192638065
18468,5568.832582504806
18469,4055.184978773653
18470,6178.843474810839
18471,6886.285170225589
18472,5948.630232636336
18473,5328.934488293774
18474,3992.762569241062
18475,4397.413193591963
18476,5583.065726088025
18477,4270.507514341767
18478,6343.863804407871
18479,7423.253736061306
18480,7885.459358048724
18481,4995.062389419092
18482,5049.5748398255
18483,6799.40573000716
18484,6760.643877889312
18485,5006.556422936614
18486,6444.960115157695
18487,6698.672207564763
18488,5487.089494552542
18489,5633.387120376356
18490,7667.024006162368
18491,5698.838562157451
18492,7308.123452228339
18493,6777.877007516494
18494,5801.348230748133
18495,5858.169379781048
18496,7285.672248333993
18497,6637.098321201566
18498,3736.1811551545106
18499,4387.728034477525
18500,7246.436571504953
18501,6891.161396456419
18502,5816.414972659035
18503,3763.247564363447
18504,5750.27061535507
18505,5917.916616221045
18506,5355.918907638602
18507,6099.752886994295
18508,5530.8925621311555
18509,5132.6665621114935
18510,5251.019539965554
18511,4905.962544038235
18512,7501.5285288229625
18513,7775.005649474189
18514,5234.475208305343
18515,6423.815437154323
18516,3638.074531952038
18517,7137.103839270011
18518,7003.635672458526
18519,6398.877582734175
18520,4946.778914103835
18521,8296.178939242898
18522,6644.851425552499
18523,6639.016750557018
18524,6944.472553154085
18525,5687.931966994642
18526,5663.433842571865
18527,4332.921151585856
18528,4393.805719287369
18529,4258.4913067347825
18530,4440.132174410461
18531,5788.246097836654
18532,7124.45213092388
18533,6876.915207631819
18534,6437.656875136994
18535,6414.084395993071
18536,3343.306183967362
18537,5947.887853211532
18538,7177.247724654595
18539,5984.238585352669
18540,7994.039586084543
18541,4970.356519088413
18542,6488.893573823655
18543,5715.022969685428
18544,7305.906873905131
18545,5755.849950438566
18546,6324.863095386066
18547,5467.709197038957
18548,6173.300711120295
18549,7929.131991558954
18550,5456.30785167605
18551,4836.612009022413
18552,6639.069820903084
18553,5678.039197708176
18554,6391.929326756793
18555,8170.912856811471
18556,6011.531301415953
18557,7562.045097125681
18558,6558.316233312568
18559,6194.491268567805
18560,4049.471416699619
18561,6394.8909900228555
18562,6306.3838483366135
18563,5832.247710604542
18564,7491.463490062626
18565,8047.083645172138
18566,6147.911226465845
18567,7996.035542424962
18568,3502.091422517528
18569,5849.6288278199145
18570,5942.639219706501
18571,6469.045218424975
18572,5732.086521094507
18573,5087.309755624901
18574,7720.084866928484
18575,7306.470474615087
18576,7320.540016697417
18577,7302.133312352904
18578,6612.186726546049
18579,5123.3551820227285
18580,6382.946540829565
18581,6870.424398020923
18582,4805.396558636916
18583,6621.765129462062
18584,5259.55738594752
18585,5624.505468953447
18586,6837.910098909879
18587,5417.971531308949
18588,6218.475369292667
18589,6104.918891504168
18590,6479.617573201146
18591,7095.241405670206
18592,6431.163428970672
18593,6594.112974688354
18594,4850.638984683377
18595,7798.601626689831
18596,7642.769745868473
18597,6318.687170988601
18598,7442.594401942367
18599,6644.861334081521
18600,4404.385241679717
18601,6921.769365410652
18602,5405.492146668849
18603,6468.217806898271
18604,5944.810292164608
18605,4397.865303665903
18606,7111.708784505489
18607,7335.906074000651
18608,7203.457713062153
18609,8096.8463357699875
18610,5493.0954445367
18611,4519.081371212358
18612,5305.732679932518
18613,4426.371661874071
18614,6945.429365197578
18615,5087.921743760435
18616,4548.261243848658
18617,5787.87434443016
18618,6310.091560685694
18619,5430.272524255349
18620,6335.502375683635
18621,3933.2204604189565
18622,3484.789810545758
18623,6171.429670493952
18624,5970.239550269627
18625,4331.058524060273
18626,7448.333044573129
18627,7633.470520914312
18628,6022.452904194424
18629,7420.758053706489
18630,6892.331110011571
18631,5354.616446004612
18632,6766.180285671039
18633,6439.774798904646
18634,5734.903381067844
18635,5752.33786559928
18636,5995.806607138063
18637,5748.036452652504
18638,4306.472003209309
18639,5928.290795376454
18640,5833.236106959693
18641,6041.518703161791
18642,4361.329178319238
18643,3676.4108079037987
18644,6294.806010038977
18645,5900.818190048609
18646,5836.52832420909
18647,6906.143685820432
18648,6716.978710395322
18649,8959.607207180572
18650,4415.2880695884705
18651,6033.904538873629
18652,5406.822666107633
18653,5451.352374779826
18654,7205.2379641312
18655,4339.152533061266
18656,6345.871570445702
18657,5172.525999804273
18658,7362.379468921766
18659,7737.268597846281
18660,5796.046097711163
18661,6174.062655994793
18662,3168.2609431840287
18663,4720.106249861828
18664,5966.8515405472845
18665,7561.755009322759
18666,7340.785952504941
18667,2529.781419172413
18668,6865.53461223193
18669,6564.0111040481615
18670,6367.11790871638
18671,6203.330038971026
18672,5328.00357582291
18673,6005.444141495097
18674,5846.976355106107
18675,6684.261576105188
18676,7429.346359953444
18677,6897.587057824398
18678,7450.674067890368
18679,6523.143549949651
18680,3968.193287802073
18681,5869.533765630674
18682,5748.365491070378
18683,6445.848699983623
18684,5882.966451295429
18685,5724.211502695115
18686,6059.112079215474
18687,4252.414913627292
18688,5644.608417795469
18689,8002.792990873587
18690,7457.310955108316
18691,7071.68832062478
18692,6915.137001971753
18693,4852.7252621111165
18694,4287.262671462164
18695,6586.364813626026
18696,7359.591355299
18697,4894.347223214843
18698,7679.298531730317
18699,5135.874224010772
18700,6435.773847045317
18701,8181.477392857385
18702,5555.917811824573
18703,4124.925097258207
18704,6906.947668671586
18705,7940.927029937363
18706,6063.125260323006
18707,3401.5263396637397
18708,6770.282337172497
18709,7126.902692170876
18710,4106.408389526683
18711,6116.991333376067
18712,5243.205191120822
18713,6187.938468685799
18714,4981.171133798367
18715,3888.520266257171
18716,6274.502367975349
18717,4741.8595469487545
18718,6534.929176324541
18719,5676.96110264358
18720,5935.085462151378
18721,4893.694502203223
18722,6744.363704698092
18723,7424.3388538517365
18724,3397.9497033650864
18725,8094.474859737556
18726,7633.041582784867
18727,2078.61881252546
18728,5717.785818624639
18729,6619.1452538458925
18730,3752.3426367211155
18731,6181.055806259311
18732,6908.898358655273
18733,8308.06130794833
18734,5889.187261222329
18735,5890.581484529086
18736,5512.215280589985
18737,7130.661146980776
18738,6027.152441396729
18739,5438.284067857019
18740,6029.849149684049
18741,6116.2398241288765
18742,7348.109728313468
18743,7606.391170861343
18744,5579.71059725383
18745,3714.379679900726
18746,5939.000510386562
18747,6633.235671401019
18748,7699.196993066643
18749,6369.106978333979
18750,6715.174604862045
18751,4674.16276725785
18752,8579.212641964808
18753,6882.847771394352
18754,6314.408522116762
18755,5230.6241417873025
18756,7930.52399807255
18757,4139.892083072353
18758,5904.405224451262
18759,5612.638880021883
18760,4953.650483464511
18761,5541.475930808486
18762,6509.764635995306
18763,7624.719667516087
18764,6779.343799238288
18765,4077.5157406942117
18766,7246.938496987629
18767,6891.871481399037
18768,7965.023803244358
18769,5743.306795967912
18770,6546.106785721372
18771,5774.462536864166
18772,5435.112971717097
18773,7275.326722843242
18774,4820.224170557694
18775,4389.305679798583
18776,4369.41607626788
18777,7207.840892424372
18778,6007.578581547843
18779,7069.288502731452
18780,5709.263565794323
18781,7787.729638024207
18782,6259.059257425651
18783,5418.773244839913
18784,7917.855320724571
18785,6821.601367740482
18786,6717.735570741477
18787,5627.249540087811
18788,6323.645116113055
18789,6039.67794690926
18790,6562.981096351362
18791,6750.160746490085
18792,4072.159821725562
18793,5324.140539045753
18794,6455.785391335206
18795,5644.71756164207
18796,4273.130520755936
18797,3951.384801552741
18798,5703.397797285163
18799,5580.821264621323
18800,4500.840436241946
18801,6216.503578061439
18802,7521.566391310247
18803,6312.782040685144
18804,5879.924673477916
18805,7461.826917281607
18806,6835.0725109143405
18807,3462.319540615989
18808,4412.834153837275
18809,6093.225599813376
18810,6205.542583604678
18811,8278.121480517939
18812,3752.5351301622686
18813,5452.825279308432
18814,4945.1986657237585
18815,4391.802362144344
18816,3683.147492194684
18817,6707.564738352337
18818,5808.747284420904
18819,6625.794902248157
18820,6122.111076608262
18821,6386.216124123794
18822,3304.6475004423264
18823,5083.666575156067
18824,6910.80022446089
18825,5961.548182759472
18826,5338.501825548353
18827,7809.872834469456
18828,6878.337841867942
18829,6023.921954547919
18830,6296.723745157558
18831,7035.856456536581
18832,5649.482869581404
18833,4938.5532792108515
18834,6270.916209652098
18835,8446.742329875462
18836,4441.979782931121
18837,6028.389694280122
18838,6632.87920289272
18839,4421.085656208641
18840,3330.447490379543
18841,7388.582066256187
18842,7116.799286003862
18843,5770.935702838184
18844,6964.711353107288
18845,5248.153407531987
18846,4379.430276482363
18847,5624.084133560427
18848,7629.424591157447
18849,5977.197441142013
18850,5854.123458571075
18851,7893.244437309887
18852,3433.196122325113
18853,5723.007037277623
18854,7791.9042253203415
18855,6560.900979972916
18856,2538.0916362245225
18857,4193.106684197749
18858,6526.215962201733
18859,4854.157057323033
18860,6682.828582448636
18861,4561.845455371335
18862,5971.925567758305
18863,5229.859760616802
18864,5783.754778903403
18865,7433.096592216233
18866,8322.239442006126
18867,6118.709264801468
18868,6912.986222168863
18869,5533.701358957513
18870,6373.079323480441
18871,6325.282423375332
18872,6283.48268810519
18873,5692.075049724908
18874,7360.384158537521
18875,4628.389218191447
18876,6728.434923279559
18877,6396.044222256027
18878,5047.6311588287745
18879,3324.848566238292
18880,5654.5491533488
18881,6929.987991944103
18882,6778.586212903409
18883,5711.522969854306
18884,6740.861106600003
18885,5366.412912050809
18886,6526.046824648613
18887,8533.877489476727
18888,6463.399530454464
18889,5273.992552033044
18890,5505.590297493621
18891,5419.766777493913
18892,5697.495172971887
18893,6909.24775712089
18894,7308.087936349308
18895,7841.234515704198
18896,7878.128892722465
18897,7970.419095482173
18898,4018.0637392144067
18899,6246.770856392451
18900,6498.585809315633
18901,5898.832771909481
18902,8164.03291823738
18903,3886.2457077451545
18904,4274.733311722497
18905,7320.352952340698
18906,6782.814829205474
18907,5588.8682930515915
18908,5704.4811321921
18909,7610.397215258061
18910,6401.1758363309455
18911,4183.173303179652
18912,5892.172315934101
18913,6019.676999119761
18914,7569.875942095688
18915,5642.853968268226
18916,5007.277088195909
18917,5008.028929142284
18918,7253.183234867526
18919,3171.5919610412934
18920,5105.788889013189
18921,6434.654235612114
18922,6822.677683217284
18923,6366.942147543316
18924,6631.813655276812
18925,7319.461587854891
18926,5905.832291399874
18927,7546.890514258656
18928,7072.135734579844
18929,5824.226953400155
18930,6626.046570208872
18931,6504.304404810602
18932,4165.547023800695
18933,5558.928898689979
18934,6863.424490573458
18935,6819.547371726478
18936,4975.083590938028
18937,6667.664327152156
18938,6244.114763644551
18939,7299.819605695792
18940,5613.867522675122
18941,6001.630850811093
18942,4122.983811100383
18943,7301.042570425857
18944,5147.314184812687
18945,5386.148519701616
18946,6797.881180648406
18947,2748.396761427138
18948,6413.6130458779535
18949,7242.5203960012805
18950,3640.1461624221265
18951,4129.01602966137
18952,8231.498641953349
18953,6249.231333206297
18954,3257.138603122227
18955,3344.8927887629093
18956,6012.011364747187
18957,7134.594711965359
18958,5599.682206611804
18959,6362.639577853082
18960,4848.5969469563415
18961,5289.735485549415
18962,5237.3100729506405
18963,5415.6369824491685
18964,6675.804226924147
18965,8344.77162276593
18966,4791.844983080668
18967,7802.9577216072985
18968,5981.59265878045
18969,5255.393913291373
18970,4957.891778933597
18971,5513.466976830261
18972,7353.453056181488
18973,5073.870268590033
18974,3977.1796220648334
18975,6658.01782014449
18976,5686.035840994556
18977,5834.562993434311
18978,5620.222121481508
